person, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24
natalia,20.529747686811188,-16.58030354375756,9.81041426976255,-4.8293744308738,11.58597984927162,-43.79394320074553,-22.057146071028768,-9.489054133035921,-6.175493029158762,-3.019798192471219,4.944908460075007,16.129454085678265,-6.342384504344377,-6.4656813479041295,-12.34725834098019,-9.213882984563229,-2.1643493494904917,-3.000331048109448,0.5510515996963052,6.06730191165377,2.2919403786014367,2.8031204643097363,0.6494534921629578,-0.1434067823874015
natalia,19.957834852319213,-13.84362108401452,11.714697302019244,-0.055441601488647775,3.2013314720266135,-53.630358376881155,-28.98139011171701,-16.022943330472945,4.49520894317108,0.7528694476681514,2.4066544594538395,15.814027183341576,0.1384763532212884,-0.6234486061129586,-19.223783084131437,-6.617224756428293,-0.16694443492926644,-3.588360625700754,0.2288475769794301,6.76195946617553,3.6213529831568803,2.928462891940549,0.855459505847683,0.030860031109884136
natalia,19.54738451099961,-10.695013489922339,6.278322046554411,1.7623534502133489,0.48710570858688296,-47.16735583474222,-31.871437490370905,-22.286768284524616,1.2714410946506953,0.39073177231519324,4.305223905996783,12.34546894672139,2.3093512738930917,-3.6401322641145417,-21.33389038681435,-17.751030178329263,-5.893132297680818,-8.32527054233944,0.6549962986519167,7.401996129728415,3.600901982244087,3.210077346309115,1.0345292896985978,-0.08289125484217304
natalia,19.33613507729384,-8.558254294204415,4.134528221555983,4.359585792432214,0.8011985181055175,-42.197804102182786,-30.880591556006358,-24.846096614859967,0.1627079605523386,0.25206812075991686,6.062920066117111,12.179224770957047,1.2838514789717173,-5.540094906273663,-24.327368308017906,-19.943267121627017,-9.276498084111552,-11.402711634960703,-0.10621452192789207,7.504165288987313,3.8582642248080252,3.174507752416757,1.136586109062491,-0.037067115995144284
natalia,19.192897860689776,-7.036796778073871,0.8289431051335671,5.754715831772284,-4.0323471203132675,-43.16444462650715,-35.22478373294495,-28.818010988764623,-3.3147171038926,-4.598573739322257,0.9437315905063587,5.876253859892254,-4.765345192011574,-10.253458766718518,-29.54917978257177,-22.7083122757435,-12.535976876778058,-14.124906920186907,-2.022068054993631,5.668449489034479,3.034978432536481,2.3189624164925458,1.0806128826224985,0.06813608290023232
natalia,19.111286940192773,-4.173053299561427,-0.9273753421981885,9.734811824526231,-3.8736218420855413,-40.6880282444427,-30.004704115092935,-29.20900287061951,5.092338139637911,-6.245557557360628,7.037401618120514,5.10431728849665,-3.326216319829207,-9.27196007644422,-32.31986513856431,-20.29255235068611,-15.022411973257569,-12.607419556722446,-2.7804748723680577,5.805353331195854,3.60630787234525,2.0115035569427873,1.4437315802270088,0.14166989806130387
natalia,19.064974606659554,-2.023635054609148,-1.9815230434935998,13.294645858966167,-4.483539617039704,-37.579555066860785,-28.982699534414046,-27.89121449137223,8.394354848275169,-5.142617195075675,10.05102862267286,5.451537641625116,-1.746469376491638,-9.736554714072124,-31.97746525505118,-20.08533186194617,-14.698198815756323,-12.43821329326602,-2.5433442644577373,5.712017197603066,3.5123360399572756,1.7864524892014912,1.5055752858605216,0.15165225325903184
natalia,19.024849374418675,-1.3347057871853505,-5.20799248014798,13.615114671283676,-7.843284239301405,-37.932975885593976,-30.58441485372299,-30.48715745022216,7.745191602571774,-8.889849799950142,8.605418222501708,1.444039464755424,-5.138065325470385,-13.559719246237961,-36.61869368304626,-22.65588780832722,-18.48057877128773,-14.194519051719828,-4.327695482361309,4.767184324023012,3.2755232502687037,1.385655559436836,1.6357707402666317,0.22345806516053027
natalia,18.90901564812687,1.6489137292157685,-7.128572670855324,11.346783974003229,-8.649217272517754,-40.486887515673345,-29.650348992070935,-32.62835452532289,7.45270624178558,-10.618246076509422,8.137847096695857,-2.1785123052709534,-7.866639379912203,-17.79204348435298,-36.3223844547701,-24.514106914588528,-18.683380922090688,-13.27707046034633,-6.042282644445719,4.268218308076062,1.6980479808016953,0.9614392564654721,1.5773726635372387,0.22212534090865804
natalia,18.70138727568109,7.25165733523606,-4.4297654485443,12.402937942985377,-6.4204947649569455,-30.063773909660252,-23.465514574418176,-26.33050157762067,13.356933184272705,-3.972041615458639,18.544493716066203,-4.5498737738559685,-1.6057959560806077,-12.319494708763008,-30.040375843488047,-24.83460471182682,-15.660500481052223,-10.468294851437166,-6.055846778529305,5.458493302310848,2.129386327608496,1.8398124948641383,1.6826684466275525,0.15815377916784817
natalia,18.294836916239763,12.906149678752575,-0.46552293256936983,10.210420383970442,-4.831251916944864,-26.019595059683034,-23.7231762036923,-30.384676558739482,6.084942417199131,1.7042729174214537,18.65727516637876,-10.997545045984598,-4.446802150387196,-8.060487531856028,-25.290062418607928,-24.352429841458044,-6.879376439546795,-7.109685966851043,-6.116308228254175,4.246267206077368,1.067391023390178,0.38213412654246626,1.2021394656760138,0.08982182908977099
natalia,17.478956906096613,16.97375415421649,1.2103700868413922,9.485799518305344,-3.6319037180803053,-22.233042300062078,-5.678067831782636,-29.705312217034255,-4.092491275171106,0.4369807541422919,19.32400306334012,-11.193678685895684,-15.878320218042218,-5.832579239973568,-18.381381846902276,-22.409109818191123,-2.981560587008665,-10.060584508513273,-3.6487789743623975,3.1025539784393823,-0.3277499979189508,0.09669030503410578,1.1614263525521058,-0.10694220385940123
natalia,17.269184693075523,17.530975942158765,2.8534340852523874,0.1548393371006831,-10.545054210544665,-21.27284597484372,-7.418664306486404,-14.641399488808611,-21.519797371008696,-8.262101798251566,12.930116208868943,-13.715052651845618,-8.008426359089169,-27.61917953088422,-21.08519299492643,-15.84882132905246,-2.818782930194721,-9.922087520316396,-9.324323798006407,2.111954244847822,-2.2895626750579634,1.1111720112412973,0.982233611064407,-0.015845129872049193
natalia,18.311117030906736,21.128543476867492,2.8651042194331047,-13.175702196130363,-11.584055607358835,-15.894139154872972,-12.983170410908144,-23.732207372736557,-20.186316757469754,-5.108510620988562,24.722422513730933,-5.77384039158386,-4.254596114782827,-26.309967786833262,-15.564331808697203,-16.552584272825793,-5.056857416393708,-10.513708405723907,-8.508725567481829,1.0973269803597507,-1.8538896036013401,0.932824147195969,0.9938035160777797,-0.08031843878542867
natalia,18.8476643181715,19.960076246284128,-0.968080226374274,-16.905548569346816,-9.337525088442177,-9.016688926506575,-21.887954088940045,-32.023031339129204,-12.022552888923505,-20.42980278577462,38.59784124966117,-6.7916142670920125,-7.1683582560084895,-18.83947090974914,-12.93013431952441,-26.523853785453998,-10.064969191093141,-9.569590685855262,-7.952237506197391,2.921752162322585,-1.7053773732655895,0.9656341278507982,1.0643356364999195,-0.2051576362799083
natalia,19.14316769504733,18.043564916136976,-6.868285874486838,-14.035540860754137,-4.675567150213393,-10.648905533486309,-23.633630345776034,-36.27821700564252,-9.011263364496774,-11.87162657750251,38.33147424913542,-9.34441647677388,-10.819975088513564,-14.618092261696544,-8.5875544729242,-26.820338032347244,-11.986839531897969,-9.37724623753106,-6.339902063745322,2.553388543672314,-1.863085885618883,0.9598313339295259,1.2806017399333869,-0.25185661410615356
natalia,19.38691377140993,16.51019265994422,-9.006782786063756,-15.848638840022184,-3.6983535283507054,-11.613173333335997,-27.202253018900034,-28.696695375484776,-6.8615922860428835,-12.840331643515931,41.78432954126367,-6.947418933100058,-18.398215894247663,-14.159668310269527,-8.334502225609908,-27.686649932816756,-13.196848824147763,-11.291354075572373,-6.763916239888816,3.8875392000441282,-2.1445725626957652,0.29996389940472595,1.6109965083794326,-0.4223267918454917
natalia,19.66430334288706,12.867264636008498,-14.05514546389963,-13.999392408913481,-0.3119607098740561,-17.184366103705166,-38.22113571666101,-34.40233533935905,1.1107063585751202,-16.67137577688795,23.34708678990342,-2.190064673652285,-11.400872820222286,-14.1084999073184,-18.88658983083635,-22.674127280856855,-13.643383280265782,-8.013102443084025,-12.01894800617168,4.583931006030948,-1.2774845842553395,0.03860182431864089,1.0730615604511329,-0.45160911240892465
natalia,19.865892442205087,13.759832123686747,-16.706609890954084,-10.938441288269154,2.953737788319472,-20.622118329985973,-39.23111831296896,-32.346281776485675,10.173841502135517,-20.642453225563692,24.377077448386764,3.98195985741804,-10.707403395880004,-15.24057068973562,-14.59271368606367,-19.109530204941507,-13.71733387543586,-4.9634211581054055,-13.68047363729391,5.713254695113847,-1.3616336711100088,0.06357877973455027,1.3379155219782182,-0.45630099849872185
natalia,19.913266148428207,13.434166760786377,-18.17295599785656,-8.961957040039126,3.59216805845002,-20.931668764345623,-35.43409622516539,-30.30958515807145,13.947142438017407,-17.42544345396475,24.47565162432065,5.183010094079489,-9.393193387857668,-19.364688688978426,-16.104687481262495,-18.218996882144896,-16.999551544990883,-5.85313856258734,-12.56802374798031,5.494610546213343,-1.3281089150876095,0.9674578242689162,1.5171987441407198,-0.5422061216851448
natalia,19.943146208278677,13.224704267987297,-18.703684701175938,-8.20254172147006,1.417479379222172,-23.023454551642033,-36.11000845170423,-34.11301535332562,11.432932089782433,-18.987285028290426,20.184135236670862,4.240676094236819,-9.8176472401591,-21.091294762769245,-14.605364758528417,-17.031646709793357,-17.268693524012022,-4.956430782682614,-12.400529373161103,4.967964696130841,-1.4172472523305073,0.6673751067309835,1.4110044330166795,-0.49243130052804523
natalia,19.984424992162428,13.812619037747693,-19.02033252555988,-4.589197919211998,1.0577740822491601,-24.38230114848623,-30.30996630457098,-35.944106180144814,12.321895861304046,-15.241104064199968,19.23403141851969,3.9968531494665074,-6.2725340451707075,-20.107237156321553,-15.143644315161723,-12.29234185011398,-17.97962733407836,-4.312139267746679,-10.879363298431956,4.66194565939466,-1.204581514657087,0.755088405748766,1.4658884473335536,-0.41280399002464785
natalia,19.942014510391832,14.524686183724311,-18.068367791414165,0.34968976562496296,2.519708574344333,-24.13823495272,-24.81166120496727,-33.135577590293266,13.829073303778696,-8.802708336929777,19.142177139483074,2.391137783702874,-4.132756058631395,-16.187397436399458,-15.061569106053287,-8.030247385038566,-16.429018559089226,-4.8236869485112654,-9.627532262142225,5.410253311039548,-1.2681936658523587,0.554604207109543,1.543611115941179,-0.3592105012299604
natalia,19.801288615779548,13.595639669933908,-19.16284384544264,3.0950940030165635,1.6699729107338122,-30.109395316261594,-28.390327730912166,-37.061483793099576,11.318668019757077,-8.706026275391945,12.1665226939838,-5.228742653009395,-8.417918309122582,-15.47763848899882,-15.563077089192026,-6.292613743346438,-17.999744922943194,-6.922137325845847,-10.407197020254106,5.863988465255294,-1.7790690429294338,0.18363271061704675,1.3900471098233849,-0.28357291646830274
natalia,19.674853901332565,13.02426350259909,-18.996905156499544,6.1961943608287715,1.4237454060217443,-28.275653391657645,-27.7016429664309,-31.383101408525345,9.854350198254423,-4.097872792544939,7.980566896410691,-3.0567978029945024,-8.588903042735879,-15.8999523233829,-20.02324759299801,-6.121334025912514,-18.516009572835216,-7.046806143437213,-10.718021023939029,5.424314659669809,-1.7928232904281558,0.6668334882412601,1.5246914097296735,-0.35781166817591736
natalia,19.511112960407505,13.08406790726048,-17.581859700749572,11.206053540087499,-1.3103683870474707,-34.54401662063975,-28.146316272391747,-25.937429556848052,14.212389481290446,-6.177042143955022,-1.0266888873614863,-1.952730461428006,-6.885144177451479,-16.321433134109817,-26.16113303157959,-6.107559146592991,-17.866247448891606,-5.277620916665711,-12.741255003911302,4.776779868083916,-2.0954110758461444,1.2755559116517081,1.5641089738104919,-0.2942095128622998
natalia,19.235829172124465,15.616036870898947,-15.646254649137227,16.987635155818502,-1.871973761787998,-38.93480346658728,-24.792232353349682,-27.133302676277175,11.95630657956347,-7.319881813829163,-7.924296803646397,0.4346003861562289,-8.081407884233544,-14.941017564830755,-21.372601045734267,2.432013644544354,-13.211250879477156,-5.657171072353716,-11.667623622990378,3.6682524076501433,-2.1655183914079585,0.7927659543645195,1.5528535107144579,-0.1094981960874156
natalia,18.833555287380523,15.316164236856578,-15.798602735810189,23.78824826272123,-10.132093168187744,-30.299780431509447,-23.67512924829356,-23.220392746862384,8.037065152017929,-11.055363839397442,-9.83993188666928,1.2033710835571931,-13.848912188232418,-15.264579555504307,-21.59567392297062,-0.40534486972437483,-10.000566496544463,-11.708912800754067,-5.9457109554750955,2.6348588010496408,-2.1012970605187,0.6979363399299187,1.3458961138773977,-0.2047845748640516
natalia,18.66835030725528,11.421526683348192,-13.079947758236214,24.94668871558095,-13.167792435409197,-34.37489732009972,-19.18058956636555,-22.065185862230482,6.9398151906485275,-7.049547085746675,-0.3046336379174735,-3.3884159090889354,-27.038095851299126,-14.011888407029868,-27.441375618975908,-5.4151232563397675,-14.790000807728127,-9.244270307714189,-9.741736789653197,1.229891269377885,-0.1704260509708076,1.575345251520802,1.4550229137967594,-0.46932990750063536
natalia,18.929292691872647,8.084777036123128,-6.954442140279919,22.751358621287636,-12.28867375386362,-44.47549973597736,-13.238828030465665,-17.148965867949567,4.142387315592356,-7.11769316709127,4.126088130043621,-2.2469281610685354,-26.216460501758494,-5.318230183420989,-27.31504137857574,-12.764094878502943,-14.105771491362166,-5.91565960317132,-10.374945280237545,2.507705618481113,1.1072311222086373,2.2674238479240096,0.7960224375100443,-0.5837594705814391
natalia,19.05733223003332,4.801311019472682,-1.9154990707616946,20.31494006067209,-9.430547403407209,-51.28758464246196,-13.303886228691336,-16.795088154652063,5.814592321179347,-10.868646700985447,9.127708952395047,-4.443597129535813,-26.181436561905954,0.6548155432645923,-30.91604875253275,-11.165195376044911,-16.555756564068673,-1.845484145778704,-11.04570658795838,2.5825726564999405,1.8844897686176516,1.992909788703044,0.8132463555172361,-0.38030390625609123
natalia,19.150359111700308,1.5648086113136992,1.9874317886713184,21.255016463462123,-10.83100828218239,-48.678315495304396,-12.191571836773823,-6.499565921489288,8.90912554759196,-10.609177507451358,17.46986854232922,-3.78061387880022,-16.855365944569577,-1.4216768312940684,-34.75405820898274,-13.159569418764898,-18.791263101609093,0.00500142122237507,-11.505361896234342,3.80459285647297,3.415806093382198,3.4645536382852242,0.8142780900492289,-0.4231782462197399
natalia,19.207578910797512,-1.5626310364072018,2.0886479140716983,21.68742885589725,-15.974467737482309,-55.881738782111654,-18.778169017910706,-13.39248104485556,3.021022518150097,-18.328774590044883,15.872412630782513,-8.238453748906554,-17.518714164812444,-6.786702251552206,-39.30591785113365,-12.230136219114158,-19.515742530819008,-0.4262425295033514,-12.828692831900018,1.1321658333344422,3.409154245715288,3.6058820748907903,0.5486651998366574,-0.219202600699735
natalia,19.254074965927483,-1.9896974512403645,4.145768995133307,22.062164130089183,-14.249796006051263,-54.14793612892579,-12.940627758629887,-10.731143672969614,6.374907854616019,-16.33050960131379,20.27971436714544,-5.222581095535012,-12.666387039969878,-3.327338254238217,-34.93034220862332,-10.759873696262797,-18.557073505568564,-0.5314281413545971,-10.391141027420106,1.7317369795556585,4.9509514430114905,4.01059551834708,0.6738662526357564,-0.1847393830120997
natalia,19.315003048258788,-3.2073194763550665,3.983804154845121,20.01643757628413,-16.13126168329226,-55.39531225091965,-8.135461225408529,-8.724214948904855,4.360459957995518,-17.212802358248055,23.491021318877934,-4.470922280483466,-9.824711958421675,-2.24080925936642,-35.03380917706496,-12.382171389116595,-18.22929352002398,-0.882623756879169,-9.631721218350497,2.665127811719766,5.280171714227759,4.229562982801575,0.8184053205601484,-0.18113561139689638
natalia,19.37467860946183,-5.174245527539665,3.2447200163173915,18.62578712932106,-19.831192952616004,-58.635385404868885,-10.90058511025222,-11.591255321152994,-1.1319985133668435,-19.493509033278556,22.03408569359668,-6.050615077227945,-8.981306312436782,-3.085551233581963,-34.21647101318427,-12.366319025467897,-16.93124883624425,-1.3646902983439138,-9.393435559115767,2.4280324563611937,4.989705323845602,4.337799912575608,0.7525170372835515,-0.12168165671499306
natalia,19.425585212797245,-5.697157278273739,3.4186306129544666,17.703753855817116,-19.990993368579637,-57.62198499487774,-8.74805050104212,-10.123004643025642,-1.7303719924967158,-17.976329776931447,25.903844011554632,-1.5746112932267669,-5.068251732735949,-0.98366809216466,-32.25774652710663,-11.171770387691426,-14.57083791218846,0.7555354697060203,-7.552651078512736,2.9161191749545496,5.2536892279672545,4.592507444758917,0.8907570775529657,-0.1489446430950302
natalia,19.43242157415247,-8.155495060566066,2.1845781351608276,15.30952403969534,-26.40308180085411,-63.76299870249029,-11.840215128402216,-14.503142438548327,-7.544388904073587,-23.23004882484175,20.07363323632706,-2.5832150841972554,-3.499062026097885,-4.62481122120279,-33.13262552887686,-11.382113809977179,-13.773980716797343,2.112007670560488,-9.313595259988132,2.5156875582070204,6.067828617065175,4.344751464621217,0.7559216968218074,-0.043336664928176546
natalia,19.322807057087726,-7.355320981596811,5.151578206503524,17.51761652450967,-24.130089700194606,-56.06742896965849,-1.6950325678525178,-8.867089795800117,-1.8212777618786606,-14.161116754766782,25.948215652874982,2.2318243627520977,2.723450951393628,-2.8080157543597726,-27.197023598179985,-7.504568841740289,-11.621073294177814,4.968746578226561,-7.2556086883019,3.2635128604245573,6.0797120376962805,3.9592159517092296,0.7611306809967882,-0.13879473783971447
natalia,19.183214908528495,-10.02305064611736,3.030283655855793,12.53918510271555,-28.498167343081235,-58.10175594303681,-3.9419864757721497,-17.68532618495476,-7.212825650805774,-17.55902233152903,22.452072834472084,-3.393700341349518,-3.49256608437605,-7.291051914584334,-29.592604360380513,-7.193859878487839,-12.351451264550228,4.704240448060265,-6.637138536632979,3.8674973204091674,5.673664522378672,3.48916502833478,0.7885701937494939,-0.17264233787593466
natalia,19.009532338631164,-7.9886988409640995,7.545586118885936,17.535656834048524,-24.836962370158634,-50.85606375742833,6.818591125010096,-11.182159575956785,-3.1952832559677176,-15.266280826483683,25.230937244563354,0.2708536510849914,-0.41932013661679995,-7.240285430537628,-27.425491594983598,-5.051315385197749,-8.51989435903715,5.077782610620581,-5.77079242031755,3.9744100174622266,5.424082521492775,2.9831369746845473,0.5332650193503027,-0.03032647203300554
natalia,18.825499617274595,-11.947525707728087,3.759392207141696,12.364362711590905,-31.06370467862526,-58.4262623037477,0.43800116489101587,-20.72210052826408,-12.301196740715643,-24.880722892490635,14.443372764060832,-8.999714891154195,-7.483841932359805,-12.706212887299948,-31.161686525275783,-8.540840735427919,-9.44549990174957,5.386441957254179,-5.69245188461546,4.07679764441085,4.7561265868487705,2.793895384048879,0.5157798659911806,0.1634680380365369
